Property,Time,Value
RightHandT.z,1.63333300,-0.00134602
RightHandT.z,1.75000000,-0.00152887
RightHandT.z,1.86666700,-0.00152107
RightHandT.z,1.96666700,-0.00136443
RightHandT.z,2.11666700,-0.00155478
RightHandT.z,2.31666700,-0.00107265
RightHandT.z,2.40000000,-0.00058785
RightHandT.z,2.48333300,-0.00033333
RightHandT.z,2.53333400,-0.00019530
RightHandT.z,2.58333300,-0.00000916
RightHandT.z,2.60000000,0.00005501
RightHandT.z,2.65000000,0.00021913
RightHandT.z,2.71666700,0.00037580
RightHandT.z,2.78333400,0.00060764
RightHandT.z,2.90000000,0.00129262
RightHandT.z,3.06666700,0.00165769
RightHandT.z,3.21666700,0.00245682
RightHandT.z,3.30000000,0.00287288
RightHandT.z,3.38333300,0.00333121
RightHandT.z,3.48333400,0.00351522
RightHandT.z,3.58333300,0.00399288
RightHandT.z,3.70000000,0.00415613
RightHandT.z,3.83333300,0.00439765
RightHandT.z,3.93333400,0.00463042
RightHandT.z,4.01666700,0.00464879
RightHandT.z,4.13333400,0.00485577
RightHandT.z,4.31666700,0.00474623
RightHandT.z,4.46666700,0.00428779
RightHandT.z,4.60000000,0.00398786
RightHandT.z,4.70000000,0.00372692
RightHandT.z,4.81666700,0.00310577
RightHandT.z,4.93333300,0.00271330
RightHandT.z,5.05000000,0.00192405
RightHandT.z,5.18333300,0.00128277
RightHandT.z,5.28333400,0.00069619
RightHandT.z,5.38333400,0.00025685
RightHandT.z,5.41666700,0.00004679
RightHandT.z,5.45000000,-0.00018892
RightHandT.z,5.50000000,-0.00048906
RightHandT.z,5.61666700,-0.00073108
RightHandT.z,5.73333400,-0.00092419
RightHandT.z,5.83333300,-0.00107808
RightHandT.z,6.03333400,-0.00105563
RightHandT.z,6.11666700,-0.00088043
RightHandT.z,6.20000000,-0.00058254
RightHandT.z,6.28333400,-0.00024729
RightHandT.z,6.31666700,-0.00022626
RightHandT.z,6.38333400,-0.00029867
RightHandT.z,6.41666700,-0.00025091
RightHandT.z,6.45000000,-0.00011073
RightHandT.z,6.46666700,-0.00002105
RightHandT.z,6.48333400,0.00007009
RightHandT.z,6.51666700,0.00022486
RightHandT.z,6.61666700,0.00044668
RightHandT.z,6.75000000,0.00061228
RightHandT.z,6.83333300,0.00055915
RightHandT.z,6.90000100,0.00053825
RightHandT.z,6.96666700,0.00061763
RightHandT.z,7.05000000,0.00105648
RightHandT.z,7.15000100,0.00135641
RightHandT.z,7.23333400,0.00170320
RightHandT.z,7.35000000,0.00181193
RightHandT.z,7.46666700,0.00191642
RightHandT.z,7.56666700,0.00207309
RightHandT.z,7.70000000,0.00235994
RightHandT.z,7.80000000,0.00249680
RightHandT.z,7.90000100,0.00278919
RightHandT.z,8.00000000,0.00263531
RightHandT.z,8.11666700,0.00272503
RightHandT.z,8.26666700,0.00253641
RightHandT.z,8.33333400,0.00239298
RightHandQ.x,0.00000000,-0.10286710
RightHandQ.x,0.68333340,-0.10323240
RightHandQ.x,1.33333300,-0.10193910
RightHandQ.x,1.58333300,-0.10172340
RightHandQ.x,1.86666700,-0.10082960
RightHandQ.x,2.08333300,-0.09920099
RightHandQ.x,2.36666700,-0.09721281
RightHandQ.x,2.76666700,-0.09678661
RightHandQ.x,3.08333300,-0.09986310
RightHandQ.x,3.43333300,-0.10127580
RightHandQ.x,3.86666700,-0.10223740
RightHandQ.x,4.26666700,-0.10348560
RightHandQ.x,4.68333300,-0.10285110
RightHandQ.x,5.30000000,-0.10134410
RightHandQ.x,5.71666700,-0.09816804
RightHandQ.x,6.03333400,-0.09700510
RightHandQ.x,6.60000000,-0.09672648
RightHandQ.x,6.91666700,-0.09963128
RightHandQ.x,7.40000100,-0.10308380
RightHandQ.x,7.73333400,-0.10414430
RightHandQ.x,8.13333400,-0.10457090
RightHandQ.x,8.33333400,-0.10286720
RightHandQ.y,0.00000000,-0.07373491
RightHandQ.y,0.21666670,-0.07262721
RightHandQ.y,0.66666670,-0.07145888
RightHandQ.y,1.00000000,-0.07004128
RightHandQ.y,1.25000000,-0.06911408
RightHandQ.y,1.43333300,-0.06948496
RightHandQ.y,1.60000000,-0.06860096
RightHandQ.y,1.83333300,-0.06870956
RightHandQ.y,2.03333400,-0.06974203
RightHandQ.y,2.25000000,-0.07181434
RightHandQ.y,2.78333400,-0.07576738
RightHandQ.y,3.03333400,-0.07592101
RightHandQ.y,3.40000000,-0.07611609
RightHandQ.y,3.68333400,-0.07656528
RightHandQ.y,4.11666700,-0.07653189
RightHandQ.y,4.53333400,-0.07531029
RightHandQ.y,4.75000000,-0.07518369
RightHandQ.y,5.01666700,-0.07368333
RightHandQ.y,5.25000000,-0.07337772
RightHandQ.y,5.45000000,-0.07356276
RightHandQ.y,5.81666700,-0.07477708
RightHandQ.y,6.26666700,-0.07796065
RightHandQ.y,6.65000100,-0.07755543
RightHandQ.y,6.98333400,-0.07395684
RightHandQ.y,7.21666700,-0.07407204
RightHandQ.y,7.43333400,-0.07279839
RightHandQ.y,7.68333400,-0.07269901
RightHandQ.y,8.08333400,-0.07288840
RightHandQ.y,8.33333400,-0.07373485
RightHandQ.z,0.00000000,-0.67435030
RightHandQ.z,0.81666670,-0.67475170
RightHandQ.z,1.63333300,-0.67512730
RightHandQ.z,2.46666700,-0.67430380
RightHandQ.z,3.28333400,-0.67418190
RightHandQ.z,4.11666700,-0.67477600
RightHandQ.z,4.93333300,-0.67303530
RightHandQ.z,5.75000000,-0.67177400
RightHandQ.z,6.58333300,-0.67152710
RightHandQ.z,7.40000100,-0.67292110
RightHandQ.z,8.23333400,-0.67422930
RightHandQ.z,8.33333400,-0.67435030
RightHandQ.w,0.00000000,0.72748430
RightHandQ.w,0.81666670,0.72719530
RightHandQ.w,1.63333300,0.72747040
RightHandQ.w,2.46666700,0.72824270
RightHandQ.w,3.28333400,0.72773060
RightHandQ.w,4.11666700,0.72674490
RightHandQ.w,4.93333300,0.72859510
RightHandQ.w,5.75000000,0.73044650
RightHandQ.w,6.58333300,0.73055600
RightHandQ.w,7.40000100,0.72884600
RightHandQ.w,8.23333400,0.72748280
RightHandQ.w,8.33333400,0.72748430
Spine Front-Back,0.00000000,0.00000047
Spine Front-Back,0.01666667,0.00006523
Spine Front-Back,0.05000000,0.00022653
Spine Front-Back,0.13333330,0.00070961
Spine Front-Back,0.21666670,0.00121728
Spine Front-Back,0.28333340,0.00152212
Spine Front-Back,0.35000000,0.00195935
Spine Front-Back,0.41666670,0.00254328
Spine Front-Back,0.51666670,0.00242735
Spine Front-Back,0.61666670,0.00304048
Spine Front-Back,0.71666670,0.00334834
Spine Front-Back,0.83333340,0.00423374
Spine Front-Back,0.98333340,0.00491926
Spine Front-Back,1.10000000,0.00557981
Spine Front-Back,1.25000000,0.00677329
Spine Front-Back,1.48333300,0.00957653
Spine Front-Back,1.63333300,0.01145373
Spine Front-Back,1.76666700,0.01313959
Spine Front-Back,1.95000000,0.01405332
Spine Front-Back,2.16666700,0.01460241
Spine Front-Back,2.40000000,0.01406601
Spine Front-Back,2.71666700,0.01130830
Spine Front-Back,2.90000000,0.01000549
Spine Front-Back,3.08333300,0.00872039
Spine Front-Back,3.28333400,0.00728550
Spine Front-Back,3.43333300,0.00596070
Spine Front-Back,3.60000000,0.00379723
Spine Front-Back,3.75000000,0.00191748
Spine Front-Back,3.86666700,0.00105413
Spine Front-Back,3.93333400,0.00068611
Spine Front-Back,4.01666700,0.00023365
Spine Front-Back,4.06666700,0.00006743
Spine Front-Back,4.08333300,0.00003043
Spine Front-Back,4.10000000,0.00000298
Spine Front-Back,4.11666700,-0.00001332
Spine Front-Back,4.13333400,-0.00001934
Spine Front-Back,4.15000000,-0.00001554
Spine Front-Back,4.16666700,-0.00000465
Spine Front-Back,4.18333300,0.00001055
Spine Front-Back,4.20000000,0.00002758
Spine Front-Back,4.26666700,0.00015754
Spine Front-Back,4.30000000,0.00031349
Spine Front-Back,4.36666700,0.00070928
Spine Front-Back,4.45000000,0.00109094
Spine Front-Back,4.56666700,0.00202980
Spine Front-Back,4.68333300,0.00333839
Spine Front-Back,4.80000000,0.00495229
Spine Front-Back,4.96666700,0.00701938
Spine Front-Back,5.08333300,0.00863729
Spine Front-Back,5.26666700,0.01104291
Spine Front-Back,5.53333400,0.01425913
Spine Front-Back,5.73333400,0.01566304
Spine Front-Back,5.93333400,0.01561219
Spine Front-Back,6.13333400,0.01500688
Spine Front-Back,6.31666700,0.01356988
Spine Front-Back,6.46666700,0.01271809
Spine Front-Back,6.58333300,0.01182739
Spine Front-Back,6.88333400,0.00948867
Spine Front-Back,7.05000000,0.00867935
Spine Front-Back,7.20000000,0.00724580
Spine Front-Back,7.31666700,0.00635847
Spine Front-Back,7.46666700,0.00519310
Spine Front-Back,7.58333300,0.00418090
Spine Front-Back,7.81666700,0.00241385
Spine Front-Back,7.90000100,0.00176650
Spine Front-Back,7.98333400,0.00129063
Spine Front-Back,8.08333400,0.00050784
Spine Front-Back,8.15000100,0.00008976
Spine Front-Back,8.16666700,0.00002457
Spine Front-Back,8.18333300,-0.00001673
Spine Front-Back,8.20000100,-0.00003327
Spine Front-Back,8.21666700,-0.00002945
Spine Front-Back,8.23333400,-0.00001298
Spine Front-Back,8.25000000,0.00000912
Spine Front-Back,8.26666700,0.00002735
Spine Front-Back,8.28333400,0.00003644
Spine Front-Back,8.30000000,0.00003512
Spine Front-Back,8.31666800,0.00002403
Spine Front-Back,8.33333400,-0.00000009
Spine Left-Right,0.00000000,-0.00000077
Spine Left-Right,0.01666667,-0.00005801
Spine Left-Right,0.03333334,-0.00012285
Spine Left-Right,0.10000000,-0.00045691
Spine Left-Right,0.21666670,-0.00117794
Spine Left-Right,0.33333330,-0.00128911
Spine Left-Right,0.43333340,-0.00137931
Spine Left-Right,0.51666670,-0.00211953
Spine Left-Right,0.60000000,-0.00269379
Spine Left-Right,0.73333330,-0.00212059
Spine Left-Right,0.86666670,-0.00240897
Spine Left-Right,1.00000000,-0.00178816
Spine Left-Right,1.11666700,-0.00159912
Spine Left-Right,1.20000000,-0.00140539
Spine Left-Right,1.30000000,-0.00129276
Spine Left-Right,1.38333300,-0.00102734
Spine Left-Right,1.45000000,-0.00126560
Spine Left-Right,1.55000000,-0.00190168
Spine Left-Right,1.63333300,-0.00176850
Spine Left-Right,1.70000000,-0.00169637
Spine Left-Right,1.78333300,-0.00182651
Spine Left-Right,1.90000000,-0.00123164
Spine Left-Right,1.96666700,-0.00138201
Spine Left-Right,2.03333400,-0.00161630
Spine Left-Right,2.13333300,-0.00164810
Spine Left-Right,2.26666700,-0.00223475
Spine Left-Right,2.40000000,-0.00204263
Spine Left-Right,2.51666700,-0.00204549
Spine Left-Right,2.66666700,-0.00158315
Spine Left-Right,2.75000000,-0.00143826
Spine Left-Right,2.85000000,-0.00147356
Spine Left-Right,3.01666700,-0.00029723
Spine Left-Right,3.06666700,-0.00006006
Spine Left-Right,3.08333300,-0.00003499
Spine Left-Right,3.10000000,-0.00004185
Spine Left-Right,3.13333300,-0.00013726
Spine Left-Right,3.18333300,-0.00035295
Spine Left-Right,3.23333400,-0.00043849
Spine Left-Right,3.28333400,-0.00039437
Spine Left-Right,3.33333300,-0.00036385
Spine Left-Right,3.38333300,-0.00027841
Spine Left-Right,3.43333300,-0.00006859
Spine Left-Right,3.45000000,0.00000618
Spine Left-Right,3.46666700,0.00007100
Spine Left-Right,3.50000000,0.00016135
Spine Left-Right,3.55000000,0.00025755
Spine Left-Right,3.61666700,0.00045715
Spine Left-Right,3.68333400,0.00058848
Spine Left-Right,3.81666700,0.00033058
Spine Left-Right,3.88333300,0.00021607
Spine Left-Right,3.95000000,0.00022717
Spine Left-Right,4.00000000,0.00034192
Spine Left-Right,4.06666700,0.00046766
Spine Left-Right,4.11666700,0.00041131
Spine Left-Right,4.16666700,0.00031372
Spine Left-Right,4.21666700,0.00029455
Spine Left-Right,4.28333400,0.00026128
Spine Left-Right,4.31666700,0.00018108
Spine Left-Right,4.35000000,0.00008261
Spine Left-Right,4.36666700,0.00003906
Spine Left-Right,4.38333400,0.00000235
Spine Left-Right,4.40000000,-0.00002835
Spine Left-Right,4.41666700,-0.00004932
Spine Left-Right,4.45000000,-0.00008142
Spine Left-Right,4.48333400,-0.00011690
Spine Left-Right,4.51666700,-0.00017577
Spine Left-Right,4.65000000,-0.00068932
Spine Left-Right,4.75000000,-0.00104655
Spine Left-Right,4.83333300,-0.00122102
Spine Left-Right,4.93333300,-0.00149818
Spine Left-Right,5.03333400,-0.00146875
Spine Left-Right,5.15000000,-0.00198480
Spine Left-Right,5.30000000,-0.00258393
Spine Left-Right,5.40000000,-0.00255135
Spine Left-Right,5.51666700,-0.00264035
Spine Left-Right,5.65000000,-0.00265535
Spine Left-Right,5.73333400,-0.00256481
Spine Left-Right,5.81666700,-0.00258130
Spine Left-Right,5.91666700,-0.00236311
Spine Left-Right,6.05000000,-0.00282916
Spine Left-Right,6.16666700,-0.00253998
Spine Left-Right,6.26666700,-0.00265538
Spine Left-Right,6.36666700,-0.00280393
Spine Left-Right,6.48333400,-0.00283529
Spine Left-Right,6.60000000,-0.00267142
Spine Left-Right,6.68333400,-0.00246607
Spine Left-Right,6.78333400,-0.00261285
Spine Left-Right,6.88333400,-0.00213993
Spine Left-Right,7.00000000,-0.00150190
Spine Left-Right,7.10000000,-0.00149954
Spine Left-Right,7.20000000,-0.00121302
Spine Left-Right,7.28333400,-0.00091681
Spine Left-Right,7.36666700,-0.00058102
Spine Left-Right,7.45000000,-0.00049865
Spine Left-Right,7.53333400,-0.00049642
Spine Left-Right,7.60000000,-0.00052361
Spine Left-Right,7.66666700,-0.00051448
Spine Left-Right,7.73333400,-0.00046789
Spine Left-Right,7.80000000,-0.00034449
Spine Left-Right,7.85000000,-0.00033481
Spine Left-Right,7.88333400,-0.00034175
Spine Left-Right,7.91666700,-0.00029396
Spine Left-Right,7.98333400,-0.00006043
Spine Left-Right,8.00000000,-0.00000864
Spine Left-Right,8.01666700,0.00003380
Spine Left-Right,8.05000000,0.00010450
Spine Left-Right,8.06666800,0.00013879
Spine Left-Right,8.15000100,0.00025346
Spine Left-Right,8.16666700,0.00022740
Spine Left-Right,8.20000100,0.00011266
Spine Left-Right,8.21666700,0.00003924
Spine Left-Right,8.23333400,-0.00002950
Spine Left-Right,8.26666700,-0.00011552
Spine Left-Right,8.30000000,-0.00010450
Spine Left-Right,8.31666800,-0.00006655
Spine Left-Right,8.33333400,0.00000043
Spine Twist Left-Right,0.00000000,0.00000009
Spine Twist Left-Right,0.01666667,-0.00011842
Spine Twist Left-Right,0.03333334,-0.00021720
Spine Twist Left-Right,0.08333334,-0.00038574
Spine Twist Left-Right,0.15000000,-0.00032879
Spine Twist Left-Right,0.18333330,-0.00031726
Spine Twist Left-Right,0.23333330,-0.00033161
Spine Twist Left-Right,0.26666670,-0.00025963
Spine Twist Left-Right,0.28333340,-0.00020422
Spine Twist Left-Right,0.30000000,-0.00016213
Spine Twist Left-Right,0.31666670,-0.00015940
Spine Twist Left-Right,0.33333330,-0.00021583
Spine Twist Left-Right,0.35000000,-0.00033673
Spine Twist Left-Right,0.40000000,-0.00086786
Spine Twist Left-Right,0.43333340,-0.00100037
Spine Twist Left-Right,0.50000000,-0.00063205
Spine Twist Left-Right,0.53333340,-0.00066091
Spine Twist Left-Right,0.60000000,-0.00124293
Spine Twist Left-Right,0.66666670,-0.00134546
Spine Twist Left-Right,0.75000010,-0.00102666
Spine Twist Left-Right,0.81666670,-0.00105091
Spine Twist Left-Right,0.88333340,-0.00114867
Spine Twist Left-Right,0.93333340,-0.00092703
Spine Twist Left-Right,1.00000000,-0.00046070
Spine Twist Left-Right,1.05000000,-0.00029558
Spine Twist Left-Right,1.10000000,-0.00016947
Spine Twist Left-Right,1.11666700,-0.00008623
Spine Twist Left-Right,1.13333300,0.00002732
Spine Twist Left-Right,1.16666700,0.00033280
Spine Twist Left-Right,1.21666700,0.00077745
Spine Twist Left-Right,1.26666700,0.00087367
Spine Twist Left-Right,1.31666700,0.00076080
Spine Twist Left-Right,1.36666700,0.00089006
Spine Twist Left-Right,1.45000000,0.00150367
Spine Twist Left-Right,1.55000000,0.00168997
Spine Twist Left-Right,1.63333300,0.00175751
Spine Twist Left-Right,1.73333300,0.00197787
Spine Twist Left-Right,1.85000000,0.00249023
Spine Twist Left-Right,1.98333300,0.00348882
Spine Twist Left-Right,2.15000000,0.00281766
Spine Twist Left-Right,2.25000000,0.00235141
Spine Twist Left-Right,2.33333300,0.00202193
Spine Twist Left-Right,2.43333300,0.00215384
Spine Twist Left-Right,2.55000000,0.00205343
Spine Twist Left-Right,2.68333300,0.00211260
Spine Twist Left-Right,2.78333400,0.00196822
Spine Twist Left-Right,2.88333300,0.00195720
Spine Twist Left-Right,2.96666700,0.00166009
Spine Twist Left-Right,3.08333300,0.00198580
Spine Twist Left-Right,3.21666700,0.00130005
Spine Twist Left-Right,3.28333400,0.00074219
Spine Twist Left-Right,3.36666700,0.00046437
Spine Twist Left-Right,3.41666700,0.00030838
Spine Twist Left-Right,3.45000000,0.00023615
Spine Twist Left-Right,3.48333400,0.00026407
Spine Twist Left-Right,3.53333400,0.00041792
Spine Twist Left-Right,3.58333300,0.00047521
Spine Twist Left-Right,3.63333300,0.00043671
Spine Twist Left-Right,3.71666700,0.00032384
Spine Twist Left-Right,3.75000000,0.00017716
Spine Twist Left-Right,3.76666700,0.00008521
Spine Twist Left-Right,3.78333400,-0.00000956
Spine Twist Left-Right,3.80000000,-0.00009724
Spine Twist Left-Right,3.85000000,-0.00026689
Spine Twist Left-Right,3.90000000,-0.00031684
Spine Twist Left-Right,3.98333400,-0.00028200
Spine Twist Left-Right,4.06666700,-0.00009537
Spine Twist Left-Right,4.08333300,-0.00006087
Spine Twist Left-Right,4.10000000,-0.00003057
Spine Twist Left-Right,4.11666700,-0.00000709
Spine Twist Left-Right,4.13333400,0.00001289
Spine Twist Left-Right,4.15000000,0.00002886
Spine Twist Left-Right,4.16666700,0.00004235
Spine Twist Left-Right,4.21666700,0.00009554
Spine Twist Left-Right,4.25000000,0.00015983
Spine Twist Left-Right,4.33333300,0.00033459
Spine Twist Left-Right,4.38333400,0.00031521
Spine Twist Left-Right,4.43333300,0.00032008
Spine Twist Left-Right,4.48333400,0.00049920
Spine Twist Left-Right,4.55000000,0.00076677
Spine Twist Left-Right,4.65000000,0.00078334
Spine Twist Left-Right,4.75000000,0.00099115
Spine Twist Left-Right,4.83333300,0.00113697
Spine Twist Left-Right,4.93333300,0.00173820
Spine Twist Left-Right,5.05000000,0.00230913
Spine Twist Left-Right,5.15000000,0.00241116
Spine Twist Left-Right,5.36666700,0.00231307
Spine Twist Left-Right,5.48333400,0.00251234
Spine Twist Left-Right,5.63333400,0.00231999
Spine Twist Left-Right,5.75000000,0.00195987
Spine Twist Left-Right,5.86666700,0.00247513
Spine Twist Left-Right,5.96666700,0.00229524
Spine Twist Left-Right,6.06666700,0.00221489
Spine Twist Left-Right,6.25000000,0.00127000
Spine Twist Left-Right,6.31666700,0.00100456
Spine Twist Left-Right,6.36666700,0.00068636
Spine Twist Left-Right,6.40000100,0.00053541
Spine Twist Left-Right,6.43333400,0.00055522
Spine Twist Left-Right,6.50000000,0.00087077
Spine Twist Left-Right,6.60000000,0.00082919
Spine Twist Left-Right,6.68333400,0.00055470
Spine Twist Left-Right,6.73333400,0.00044952
Spine Twist Left-Right,6.81666700,0.00053737
Spine Twist Left-Right,6.88333400,0.00076686
Spine Twist Left-Right,6.98333400,0.00119350
Spine Twist Left-Right,7.08333300,0.00094129
Spine Twist Left-Right,7.18333400,0.00133932
Spine Twist Left-Right,7.28333400,0.00115251
Spine Twist Left-Right,7.40000100,0.00144954
Spine Twist Left-Right,7.48333400,0.00135007
Spine Twist Left-Right,7.56666700,0.00111759
Spine Twist Left-Right,7.66666700,0.00121697
Spine Twist Left-Right,7.75000000,0.00121748
Spine Twist Left-Right,7.83333400,0.00135110
Spine Twist Left-Right,7.93333400,0.00106090
Spine Twist Left-Right,8.03333400,0.00096955
Spine Twist Left-Right,8.18333300,0.00076088
Spine Twist Left-Right,8.26666700,0.00044994
Spine Twist Left-Right,8.31666800,0.00012192
Spine Twist Left-Right,8.33333400,0.00000009
Chest Front-Back,0.00000000,0.00000004
Chest Front-Back,0.01666667,0.00003919
Chest Front-Back,0.03333334,0.00009468
Chest Front-Back,0.06666667,0.00024729
Chest Front-Back,0.15000000,0.00090107
Chest Front-Back,0.31666670,0.00253319
Chest Front-Back,0.50000000,0.00491346
Chest Front-Back,0.73333330,0.00903057
Chest Front-Back,0.90000000,0.01218597
Chest Front-Back,1.13333300,0.01662311
Chest Front-Back,1.36666700,0.02072011
Chest Front-Back,1.83333300,0.02654024
Chest Front-Back,2.10000000,0.02706378
Chest Front-Back,2.66666700,0.02103765
Chest Front-Back,3.11666700,0.01274542
Chest Front-Back,3.33333300,0.00883748
Chest Front-Back,3.51666700,0.00574391
Chest Front-Back,3.68333400,0.00326054
Chest Front-Back,3.83333300,0.00147263
Chest Front-Back,3.90000000,0.00095490
Chest Front-Back,3.98333400,0.00027910
Chest Front-Back,4.01666700,0.00012798
Chest Front-Back,4.06666700,0.00004414
Chest Front-Back,4.08333300,0.00003018
Chest Front-Back,4.10000000,0.00001725
Chest Front-Back,4.11666700,0.00000525
Chest Front-Back,4.13333400,-0.00000303
Chest Front-Back,4.15000000,-0.00000581
Chest Front-Back,4.16666700,-0.00000055
Chest Front-Back,4.18333300,0.00001558
Chest Front-Back,4.20000000,0.00004333
Chest Front-Back,4.26666700,0.00031158
Chest Front-Back,4.36666700,0.00118656
Chest Front-Back,4.48333400,0.00259360
Chest Front-Back,4.65000000,0.00583320
Chest Front-Back,4.90000000,0.01145229
Chest Front-Back,5.26666700,0.02026982
Chest Front-Back,5.56666700,0.02515848
Chest Front-Back,6.26666700,0.02366799
Chest Front-Back,6.48333400,0.02119602
Chest Front-Back,6.96666700,0.01482105
Chest Front-Back,7.20000000,0.01140501
Chest Front-Back,7.41666700,0.00830756
Chest Front-Back,7.65000100,0.00503225
Chest Front-Back,7.81666700,0.00324224
Chest Front-Back,7.95000000,0.00203510
Chest Front-Back,8.10000000,0.00103260
Chest Front-Back,8.21666700,0.00055119
Chest Front-Back,8.31666800,0.00006766
Chest Front-Back,8.33333400,0.00000004
Chest Left-Right,0.00000000,0.00000000
Chest Left-Right,0.01666667,0.00003518
Chest Left-Right,0.03333334,0.00005353
Chest Left-Right,0.05000000,0.00006173
Chest Left-Right,0.08333334,0.00005670
Chest Left-Right,0.10000000,0.00005124
Chest Left-Right,0.13333330,0.00005407
Chest Left-Right,0.16666670,0.00007883
Chest Left-Right,0.20000000,0.00009463
Chest Left-Right,0.23333330,0.00007065
Chest Left-Right,0.26666670,0.00001471
Chest Left-Right,0.28333340,-0.00001612
Chest Left-Right,0.31666670,-0.00006907
Chest Left-Right,0.36666670,-0.00013198
Chest Left-Right,0.43333340,-0.00019309
Chest Left-Right,0.50000000,-0.00022039
Chest Left-Right,0.56666670,-0.00022145
Chest Left-Right,0.61666670,-0.00013674
Chest Left-Right,0.65000000,-0.00007293
Chest Left-Right,0.68333340,-0.00005590
Chest Left-Right,0.70000000,-0.00007182
Chest Left-Right,0.78333340,-0.00027329
Chest Left-Right,0.83333340,-0.00032388
Chest Left-Right,0.90000000,-0.00031605
Chest Left-Right,0.95000000,-0.00038567
Chest Left-Right,1.01666700,-0.00050923
Chest Left-Right,1.11666700,-0.00051286
Chest Left-Right,1.21666700,-0.00067277
Chest Left-Right,1.33333300,-0.00063905
Chest Left-Right,1.43333300,-0.00072312
Chest Left-Right,1.51666700,-0.00076660
Chest Left-Right,1.60000000,-0.00081847
Chest Left-Right,1.68333300,-0.00078802
Chest Left-Right,1.76666700,-0.00083124
Chest Left-Right,1.85000000,-0.00074850
Chest Left-Right,1.93333300,-0.00077408
Chest Left-Right,2.01666700,-0.00068769
Chest Left-Right,2.10000000,-0.00071567
Chest Left-Right,2.18333300,-0.00070804
Chest Left-Right,2.26666700,-0.00076816
Chest Left-Right,2.38333300,-0.00063095
Chest Left-Right,2.58333300,-0.00062445
Chest Left-Right,2.68333300,-0.00034931
Chest Left-Right,2.80000000,-0.00031551
Chest Left-Right,2.90000000,-0.00023488
Chest Left-Right,3.01666700,-0.00026215
Chest Left-Right,3.20000000,-0.00034873
Chest Left-Right,3.30000000,-0.00022267
Chest Left-Right,3.38333300,-0.00024679
Chest Left-Right,3.48333400,-0.00016296
Chest Left-Right,3.56666700,-0.00015443
Chest Left-Right,3.65000000,-0.00015398
Chest Left-Right,3.71666700,-0.00014419
Chest Left-Right,3.75000000,-0.00011046
Chest Left-Right,3.78333400,-0.00007469
Chest Left-Right,3.81666700,-0.00007659
Chest Left-Right,3.83333300,-0.00009715
Chest Left-Right,3.86666700,-0.00015697
Chest Left-Right,3.90000000,-0.00018794
Chest Left-Right,3.93333400,-0.00014917
Chest Left-Right,3.96666700,-0.00007471
Chest Left-Right,3.98333400,-0.00004448
